x,y,Total number of holdings (c288),Total Area (c1),Total Crops & Fallow (c35),Rough Grazing Area (c7),Woodland on holding (c8)
502000,208000,3.4,185.5,10.4,2,7.3
502000,210000,4.4,261.8,14.8,3,9.4
502000,212000,4.2,308.6,18.3,3.2,8.8
502000,214000,2.4,159.6,10.3,0.4,5.2
502000,216000,2.2,256.9,15.5,54,9.1
502000,218000,8.7,455.1,34.3,13.2,3.8
502000,220000,0,0,0,0,0
502000,222000,0,0,0,0,0
502000,224000,6.3,316.5,24.5,8,5.1
502000,226000,5.2,343.7,25.5,3.3,6.2
502000,228000,4.9,378,29.2,2.6,7.7
502000,230000,6.8,278.2,21.4,1.8,2.3
502000,232000,6.7,228.2,20.6,4,0.7
502000,234000,4,142.9,13.9,2,0.6
502000,236000,4.7,203,16.6,1.8,0.5
502000,238000,4.2,239,18.4,6.4,0.8
502000,240000,4.5,322.2,26.3,8,1.8
502000,242000,0,0,0,0,0
502000,244000,1.1,68.3,6.1,0,0.1
502000,246000,7,163.3,16.7,0,0
502000,248000,1.7,119,10.4,4,0.2
502000,250000,2.8,208.4,14.7,7.9,0.3
502000,252000,5.2,353.6,23.1,0,27.3
502000,254000,1,34.5,3,0,0.1
502000,256000,3,159.7,14.9,0.2,0.6
502000,258000,3,178.8,14.7,0.2,1
502000,260000,3.5,221,19.5,0,0.6
502000,262000,5,322.7,29.2,0,0.6
502000,264000,0.7,67.5,5,0.3,0.7
502000,266000,2.9,287.9,22,0.6,2.2
502000,268000,3.2,323.7,26,1.1,0.9
502000,270000,4,209.9,23.3,0,0.7
502000,272000,3.7,353.6,25.8,1.1,1.6
502000,274000,2.3,397.3,31.1,0.4,2
502000,276000,2.7,426.8,32.2,0.1,2.7
502000,278000,3.4,389.2,28.4,2,1.5
502000,280000,2.3,434.8,36.1,0.1,4.5
502000,282000,1.9,393.4,32.4,7.1,5.5
502000,284000,2,492.8,33.7,9.7,3.5
502000,286000,2.5,502.5,36.3,0,1.1
502000,288000,2.2,247.5,20.5,0,0
502000,290000,2.8,332.3,26.4,0.1,2.3
502000,292000,2.3,357.1,31,0.3,1
502000,294000,3,422.6,39.5,0.2,0.4
502000,296000,1.8,346.7,30.6,1.6,1.3
502000,298000,1.9,246.6,19.3,1.2,1.3
502000,300000,1.5,280.2,25,3.3,0.4
502000,302000,1.3,69.7,5.5,0.5,0
502000,304000,1.3,69.7,5.5,0.5,0
502000,306000,0,0,0,0,0
502000,308000,1.5,113.2,10.7,0.2,0.1
502000,310000,3.4,211,19.5,3.3,0
502000,312000,2.7,356.1,29.9,1.7,9.5
502000,314000,3.7,309.3,27.2,0.9,0.5
502000,316000,4,403.3,31.7,1.6,0.8
502000,318000,2.3,292.9,19.4,5.4,0.3
502000,320000,1.5,296.1,19.8,9.5,0.2
504000,120000,10.7,388.2,14.7,0,19
504000,122000,8.4,341.4,11.1,8,21.2
504000,124000,6.2,300.8,11,8,31.7
504000,126000,6.2,300.8,11,0,31.7
504000,128000,7,359.9,16,0,49
504000,130000,7.3,379.6,17.6,4.5,54.8
504000,132000,6.4,254.6,11.5,0,29.6
504000,134000,9.2,331.1,13.4,2.2,40.2
504000,136000,8.3,367.2,14.8,3.3,55.9
504000,138000,7.5,403.2,16.1,3.3,71.7
504000,140000,8.2,371.9,15.3,3.3,56.2
504000,142000,5.3,138.9,6.4,0,4.9
504000,144000,0,0,0,0,0
504000,146000,2.1,83.5,2.7,2.4,0.9
504000,148000,4.3,167,5.5,0,1.9
504000,150000,4.8,227.3,16.9,9.4,5.7
504000,152000,4.6,188.5,12.4,4.7,4.3
504000,154000,6.4,565.8,19.5,0,107.7
504000,156000,5.7,633.4,21.4,17.4,108.8
504000,158000,3,116,6.9,9.1,24.9
504000,160000,0,0,0,0,0
504000,162000,9.4,269.1,10.9,16.5,19.9
504000,164000,9.4,269.1,10.9,0,19.9
504000,166000,0,0,0,0,0
504000,168000,0,0,0,0,0
504000,170000,0,0,0,0,0
504000,172000,0,0,0,0,0
504000,174000,0,0,0,0,0
504000,176000,0,0,0,0,0
504000,178000,0,0,0,0,0
504000,180000,0,0,0,0,0
504000,182000,2.9,81.6,3.2,5.4,1.6
504000,184000,10.8,189.9,7.5,3.8,12.3
504000,186000,5.4,94.9,3.7,0,6.2
504000,188000,4,112.9,2,11.5,3.9
504000,190000,4,112.9,2,11.5,3.9
504000,192000,4,112.9,2,11.5,3.9
504000,194000,0,0,0,0,0
504000,196000,2.1,40.5,1,1.2,0.5
504000,198000,8.5,162.2,3.8,5,2
504000,200000,7.3,197.4,9.3,4.9,2.8
504000,202000,9,320.6,21,5.1,3.7
504000,204000,13.5,725.9,51.9,11.3,16.2
504000,206000,0,0,0,0,0
504000,208000,2,152.5,8.8,2,4.1
504000,210000,4,305.1,17.5,4,8.3
504000,212000,3.9,324.5,21,3.1,7.2
504000,214000,2.8,287.2,23.4,0.4,2.9
504000,216000,7.8,509.3,36.5,4.7,13.4
504000,218000,5.4,311.5,23.6,12.7,5.8
504000,220000,4.3,263.6,20.1,12.5,6.5
504000,222000,0,0,0,0,0
504000,224000,1.5,107.6,8,0,2.1
504000,226000,3.1,83.6,6.2,0.6,0
504000,228000,2.6,152.3,13.7,1.3,3
504000,230000,1.8,187.6,18.2,0,4.6
504000,232000,9,383.7,29.5,1.8,2.5
504000,234000,9,275.5,22.6,1.5,2.3
504000,236000,14.4,352.6,25.6,0,5.4
504000,238000,9.9,307.8,22.4,6.5,2.9
504000,240000,6,429.6,35,10.7,2.4
504000,242000,4.3,297.3,23.5,6,1.3
504000,244000,2.7,165,12,1.4,0.1
504000,246000,2.7,165.2,11,0,0
504000,248000,0,0,0,0,0
504000,250000,0.6,72,5.4,0,0
504000,252000,6.5,404.6,27.7,10.9,27.6
504000,254000,6.2,344.4,27.8,0.2,14.3
504000,256000,4,262.3,28.3,0.9,0.5
504000,258000,3,196.8,21.2,0.7,0.3
504000,260000,2.5,202.3,18.2,0,1.5
504000,262000,5,363.7,32.8,0,1.8
504000,264000,4.5,233.8,23.2,0,0.3
504000,266000,3.4,274.5,23.3,1.1,0.8
504000,268000,3.4,341.6,28,3.1,0.3
504000,270000,3.5,356.4,34.3,0,3.4
504000,272000,1.6,419.2,33.8,0,2.1
504000,274000,1.6,419.2,33.8,0,2.1
504000,276000,2.2,429.5,33.2,0.1,1.7
504000,278000,2.2,371.1,26.4,0.3,5.7
504000,280000,2,410.3,32,0,8.2
504000,282000,2.9,666.2,54.9,10.3,23.4
504000,284000,3.2,730.5,61.4,12,30.5
504000,286000,2.8,445.4,37.6,1.6,10.5
504000,288000,0,0,0,0,0
504000,290000,3.3,897.4,75.9,0.5,7.6
504000,292000,1.8,258.9,20,0.1,0.6
504000,294000,2.7,318.2,28,0,0.1
504000,296000,4.8,235.9,16.3,14.2,0.7
504000,298000,4,210,14.2,4.1,1.1
504000,300000,2.1,364.4,32,3.3,0.9
504000,302000,1,196,18.1,3.3,0
504000,304000,0,0,0,0,0
504000,306000,1.4,288.8,21.9,0.7,2.3
504000,308000,2.9,304.8,25,2,6.9
504000,310000,3,283.5,24.7,1.7,4.7
504000,312000,2.7,432.1,35.8,0,14.2
504000,314000,3.5,322.5,28.8,1.2,7.8
504000,316000,2.2,420.2,35,2.4,15.6
504000,318000,2.5,339.7,26.9,2.5,8.1
504000,320000,2.3,292.9,19.4,5.4,0.3
506000,120000,10.7,388.2,14.7,0,19
506000,122000,9.6,340,10.2,2,18.3
506000,124000,7.9,328.9,9.7,27.4,20.7
506000,126000,7.3,319.5,10.2,19.4,24.3
506000,128000,7.7,410.1,16.3,8,31.3
506000,130000,8.6,561.1,24.8,3.1,30.1
506000,132000,9.1,621.6,27.2,0,21.9
506000,134000,3.7,201.6,8,2.2,35.8
506000,136000,5.6,302.4,12.1,3.3,53.8
506000,138000,1.9,100.8,4,1.1,17.9
506000,140000,5.6,302.4,12.1,3.3,53.8
506000,142000,0,0,0,0,0
506000,144000,4.8,170.3,6.4,0,2.7
506000,146000,7.5,257.1,10.1,0,4.5
506000,148000,4.8,170.3,6.4,0,2.7
506000,150000,5.8,301,12.7,0.1,8
506000,152000,4.3,249.4,11.3,0,7.8
506000,154000,6.3,590.2,21.7,5.8,77.2
506000,156000,2.4,259.1,10.8,10.5,4.8
506000,158000,0,0,0,0,0
506000,160000,0,0,0,0,0
506000,162000,13,249.6,13.3,10.1,3.6
506000,164000,0,0,0,0,0
506000,166000,0,0,0,0,0
506000,168000,0,0,0,0,0
506000,170000,0,0,0,0,0
506000,172000,4.5,90.8,4.8,0.8,4
506000,174000,0,0,0,0,0
506000,176000,8,225.8,4,0,7.9
506000,178000,4,112.9,2,0,3.9
506000,180000,0,0,0,0,0
506000,182000,0,0,0,0,0
506000,184000,0,0,0,0,0
506000,186000,12,338.6,6,34.5,11.8
506000,188000,12,338.6,6,34.5,11.8
506000,190000,16,451.5,8,46,15.7
506000,192000,7.8,226.6,8.4,4.2,14.5
506000,194000,1.9,56.6,2.1,1.1,3.6
506000,196000,6,153.8,5.2,3.4,7.7
506000,198000,6,418,22.8,4.8,27.2
506000,200000,9.9,610.1,36.7,8.4,30.4
506000,202000,3,116.3,7.4,2.4,1.8
506000,204000,0,0,0,0,0
506000,206000,0,0,0,0,0
506000,208000,0,0,0,0,0
506000,210000,4,305.1,17.5,4,8.3
506000,212000,3.8,363.5,27.8,1.4,4.9
506000,214000,2.8,287.2,23.4,0.4,2.9
506000,216000,9.3,689,49.7,2.2,19.6
506000,218000,3.3,197.7,15.1,9.4,4.8
506000,220000,1.1,65.9,5,3.1,1.6
506000,222000,0,0,0,0,0
506000,224000,4,346.4,26.8,0,4.7
506000,226000,1.6,86.5,8.6,0,0.2
506000,228000,1.6,86.5,8.6,0.6,0.2
506000,230000,2.3,214.2,20.4,0,0.1
506000,232000,8,460.7,35.3,1.6,3.5
506000,234000,7.2,413,31.9,4,13.4
506000,236000,11,359.2,26.9,0,9.3
506000,238000,7.2,176.3,12.8,0,2.7
506000,240000,6.7,509.3,44.2,0.1,5.5
506000,242000,4,247.4,18,2.1,0.1
506000,244000,4.7,404.8,30,1.4,0.3
506000,246000,3.3,554.5,41.7,15.1,0.6
506000,248000,1.2,144,10.8,0,0
506000,250000,0,0,0,0,0
506000,252000,5.9,361.2,30.7,0.3,3.9
506000,254000,5.2,204,18.4,0.3,1.1
506000,256000,4.8,289.2,27.2,0.2,2
506000,258000,4.5,374.5,36,0.4,2.9
506000,260000,3.8,365,32.8,0,3.9
506000,262000,5,486.6,43.7,12.2,5.3
506000,264000,4.6,376.8,34.7,6.1,2.9
506000,266000,3,218.9,19.9,0,0.4
506000,268000,3,371.8,28.6,7.3,7.6
506000,270000,2.9,433.3,36.2,0,7.1
506000,272000,2.9,217.5,20.5,0,0.8
506000,274000,2.6,241.1,22.8,1.4,1
506000,276000,1.5,255,21.7,0.5,1.2
506000,278000,2.5,276.4,22.8,0.9,3.2
506000,280000,2.2,484.3,37.5,8.7,16.8
506000,282000,3.4,794.8,67.8,4.9,37.5
506000,284000,2.9,531.2,44.8,0,19.8
506000,286000,2.3,267.7,21.8,0,2.2
506000,288000,1.3,628.9,54,0.5,3.6
506000,290000,2.4,475,39.7,0,2.3
506000,292000,1.7,266.4,20.8,0,0.4
506000,294000,2.1,252,20.1,0,0.2
506000,296000,6.6,275.9,15,104.1,1.7
506000,298000,5.5,212.4,15.3,0,1.4
506000,300000,2.1,350.6,29.9,1.6,1.3
506000,302000,2,374.8,30.6,15.5,0.5
506000,304000,2,614.5,45.4,40.3,0
506000,306000,2.7,577.7,43.7,14.8,4.6
506000,308000,2.8,336,26.8,1.3,9.2
506000,310000,3.3,341.1,29.3,0.8,3.7
506000,312000,4.3,173.6,16.1,0,0.6
506000,314000,3.7,199.5,17.1,0,0.7
506000,316000,3,274.1,22.4,0.6,4.5
506000,318000,2.8,259.1,18.8,2.7,0.6
506000,320000,1.2,146.5,9.7,2.7,0.1
508000,120000,10.9,295.2,7.5,8.1,20.3
508000,122000,9,327.5,8.9,2,17.8
508000,124000,6.3,253.7,7,0,12.7
508000,126000,8.4,338.3,9.3,0,17
508000,128000,4.4,240,9.1,0.9,9.7
508000,130000,6.8,466.2,20.4,0.9,16.5
508000,132000,6.9,396.5,16.7,4.5,16.1
508000,134000,6,343.4,14.4,2.4,41.5
508000,136000,6,343.4,14.4,2.4,41.5
508000,138000,3,171.7,7.2,1.2,20.7
508000,140000,4.5,257.6,10.8,1.8,31.1
508000,142000,0,0,0,0,0
508000,144000,5.4,173.6,7.4,22.7,3.6
508000,146000,7.4,229.6,8.7,0,7.5
508000,148000,5.4,173.6,7.4,0,3.6
508000,150000,0,0,0,0,0
508000,152000,4.3,249.4,11.3,0,7.8
508000,154000,1.2,129.5,5.4,5.2,2.4
508000,156000,0,0,0,0,0
508000,158000,0,0,0,0,0
508000,160000,0,0,0,0,0
508000,162000,0,0,0,0,0
508000,164000,0,0,0,0,0
508000,166000,0,0,0,0,0
508000,168000,14,324.3,19,61,0.9
508000,170000,0,0,0,0,0
508000,172000,0,0,0,0,0
508000,174000,0,0,0,0,0
508000,176000,0,0,0,0,0
508000,178000,4,112.9,2,0,3.9
508000,180000,0,0,0,0,0
508000,182000,0,0,0,0,0
508000,184000,0,0,0,0,0
508000,186000,0,0,0,0,0
508000,188000,0,0,0,0,0
508000,190000,0,0,0,0,0
508000,192000,0,0,0,0,0
508000,194000,0,0,0,0,0
508000,196000,0,0,0,0,0
508000,198000,6,418,22.8,4.8,27.2
508000,200000,0,0,0,0,0
508000,202000,3.9,377.5,21.8,3.6,26.7
508000,204000,12.1,1224.7,72.6,11.4,80.2
508000,206000,1.1,184.6,14.1,0,0.1
508000,208000,2.4,225.1,18.7,0,1.9
508000,210000,3.8,295,25.3,2.6,3.7
508000,212000,2.8,228.6,19.5,1.8,2.8
508000,214000,3.7,327.1,25.6,2.6,6.7
508000,216000,3.2,377.5,28.3,2.1,6.4
508000,218000,1.5,182.7,13.5,3.4,2.1
508000,220000,0,0,0,0,0
508000,222000,0,0,0,0,0
508000,224000,4.3,368.2,29.1,0.3,4.7
508000,226000,1.2,107.9,10.7,0,0.1
508000,228000,2.3,214.2,20.4,43.7,0.1
508000,230000,1.7,539.6,51.6,0,4.9
508000,232000,4.4,703.5,64.9,0,11.3
508000,234000,5.3,440.4,35.4,5.3,19.5
508000,236000,7.1,304.1,24.9,9,11.9
508000,238000,6.4,111.3,10.6,0,0
508000,240000,7.1,419.1,36.7,0,4.1
508000,242000,4.7,404.8,30,0.7,0.3
508000,244000,2.6,562.4,44.1,23.6,0.6
508000,246000,1.9,271.5,23.6,0,0.2
508000,248000,4,365.5,31.3,2.4,1.6
508000,250000,2.3,209.5,17.1,2.4,0.8
508000,252000,8,476.4,41.4,0,7.3
508000,254000,9.2,440.1,38.9,2.5,4.8
508000,256000,8.3,457.1,41.7,1.8,3.7
508000,258000,6.2,480.3,44.1,0.5,3.9
508000,260000,5.5,436.5,39.1,0,4.1
508000,262000,6,386.5,34.5,17.6,2.8
508000,264000,4.7,413.6,36.6,0,2.2
508000,266000,2.6,240.3,22,0,0.7
508000,268000,3.4,320.4,29.3,0,1
508000,270000,2.9,381.6,29.2,0,11.4
508000,272000,2.8,325.2,24.7,0.5,1.5
508000,274000,2.7,325.4,28.1,3.8,1.4
508000,276000,2.9,299.9,27.6,0.7,0.7
508000,278000,4.4,508.9,45.6,0.9,1.1
508000,280000,3.3,279.6,18.6,2.9,1.3
508000,282000,3.8,248.7,21.5,0,3.1
508000,284000,0.6,66.9,5.4,0,0.5
508000,286000,1.8,200.8,16.3,0,1.6
508000,288000,1.2,368,31.2,0.5,2
508000,290000,2.3,214.1,16.9,0,0.7
508000,292000,1.7,291.4,19.5,0,1.2
508000,294000,1.5,317.1,20.3,0,1.3
508000,296000,3.4,350.7,28.9,0,0.3
508000,298000,3,266.7,26.1,0,0
508000,300000,2.3,228.1,19.8,0.8,1.5
508000,302000,3.4,277,24.7,1.2,3.2
508000,304000,3.1,399.1,32.5,0.4,3.8
508000,306000,5.4,465.7,38.7,0,2.3
508000,308000,0.7,84,6.7,0,2.3
508000,310000,3.2,521.3,45.1,2.5,3.9
508000,312000,3.6,206.7,18.8,0,0.3
508000,314000,5.3,323.4,28.9,19.7,1.4
508000,316000,5.6,411.3,35.9,19.7,1.9
508000,318000,5.7,387.2,33.8,21.2,1.2
508000,320000,3.8,225.8,19.3,2.2,0.2
510000,120000,9.5,412.5,17.9,4,19.6
510000,122000,8.4,348.6,10.3,4,13.5
510000,124000,8.4,338.3,9.3,0,17
510000,126000,7.9,312.3,8.9,19.4,16.5
510000,128000,8.4,314.5,10.5,7.2,18.4
510000,130000,9.3,342.8,12.5,3.6,20.6
510000,132000,4.6,171.4,6.3,3.6,10.3
510000,134000,8.1,452.6,18.5,0.6,25.2
510000,136000,3.5,141.8,4.9,0.6,14.2
510000,138000,5.5,197.8,6.3,11.3,18.1
510000,140000,7,283.6,9.9,1.2,28.5
510000,142000,2,56,1.3,0,3.9
510000,144000,0,0,0,0,0
510000,146000,4.5,168,5.6,0,9.4
510000,148000,2.5,112.1,4.3,0,5.5
510000,150000,10.7,217.7,5.7,14.5,49.7
510000,152000,5.3,108.8,2.9,7.2,24.8
510000,154000,0,0,0,0,0
510000,156000,7,127,4.6,0,0.4
510000,158000,0,0,0,0,0
510000,160000,0,0,0,0,0
510000,162000,0,0,0,0,0
510000,164000,0,0,0,0,0
510000,166000,0,0,0,0,0
510000,168000,0,0,0,0,0
510000,170000,0,0,0,0,0
510000,172000,0,0,0,0,0
510000,174000,0,0,0,0,0
510000,176000,4.5,90.8,4.8,0.8,4
510000,178000,4.5,90.8,4.8,0.8,4
510000,180000,0,0,0,0,0
510000,182000,10,182.2,3.7,1,0.4
510000,184000,0,0,0,0,0
510000,186000,0,0,0,0,0
510000,188000,0,0,0,0,0
510000,190000,0,0,0,0,0
510000,192000,0,0,0,0,0
510000,194000,5,142.9,0,0,0
510000,196000,0,0,0,0,0
510000,198000,0,0,0,0,0
510000,200000,0,0,0,0,0
510000,202000,5.7,316.1,23,5,8.7
510000,204000,3.4,250.3,18.6,3.3,4.4
510000,206000,1.6,276.9,21.2,1.5,0.1
510000,208000,3.4,291.5,24.6,0.8,2.8
510000,210000,3.8,265.7,23.3,3.4,3.6
510000,212000,2.7,204.8,14.3,4,8.8
510000,214000,2.7,207.6,12.7,4.7,11.8
510000,216000,2.1,419.6,29.6,2.4,5.5
510000,218000,1.2,350.4,25.4,0.8,1.6
510000,220000,0,0,0,0,0
510000,222000,0,0,0,0,0
510000,224000,1.7,317.9,25.8,3.7,29.6
510000,226000,4.6,909.8,72.8,3.7,88.8
510000,228000,2.7,345,27.9,3.7,30.1
510000,230000,2.5,98,8.8,0,0.9
510000,232000,4.8,622.5,58.8,0,6.3
510000,234000,4.3,335.9,30.1,0,5.4
510000,236000,4.7,257.6,24.3,7.2,3.3
510000,238000,2.7,66.4,7.2,0,0
510000,240000,5.9,599.1,56.3,22.6,20.9
510000,242000,4.5,445.8,37.5,0,2.2
510000,244000,3.1,342.5,29.7,1.8,0.2
510000,246000,5.6,503.1,43.1,3.3,2.3
510000,248000,6.4,122.1,13.8,0,0
510000,250000,5,328.9,29.3,0.4,9.4
510000,252000,6.5,433.7,38.8,0,13.2
510000,254000,9.2,440.1,38.9,2.5,4.8
510000,256000,9.8,461.5,45.1,2,0
510000,258000,6.1,434.1,40.2,1.9,8.8
510000,260000,4.1,244.8,21.5,0.4,4.6
510000,262000,5.6,334.2,26.9,0,1.6
510000,264000,5.1,361.8,30.6,0,1.4
510000,266000,3.4,320.4,29.3,0,1
510000,268000,3.4,320.4,29.3,0,1
510000,270000,3.7,348.6,31.4,1,0.5
510000,272000,3.6,431.3,36.6,1.6,1.5
510000,274000,2.5,469.7,43.8,11.3,1.8
510000,276000,3.5,489.3,44.7,6.1,1.5
510000,278000,3.1,441.3,36.9,1.7,0.4
510000,280000,4,393.4,23,5.8,0.5
510000,282000,2,192.7,15,0,0.7
510000,284000,0,0,0,0,0
510000,286000,3,404.2,38.6,0,0
510000,288000,3.1,342.4,28.8,0.7,2.8
510000,290000,2.1,239.9,17.7,0,0.9
510000,292000,1.5,317.1,20.3,0,1.3
510000,294000,0.8,158.6,10.2,0,0.7
510000,296000,0,0,0,0,0
510000,298000,3,287.6,29.9,3,0
510000,300000,1.3,122.3,12.4,3,0
510000,302000,3.8,368.8,33.6,0,3.2
510000,304000,6.3,423.4,39.5,2,0
510000,306000,8.3,413.9,41.3,6.1,0
510000,308000,2.5,108.7,11.5,0.5,0.1
510000,310000,2.9,361.9,32.2,1.7,2.6
510000,312000,4.4,341.4,32.6,0.2,0
510000,314000,4.8,409.6,38.1,0.3,0.6
510000,316000,6.4,473.3,41.8,0,2.2
510000,318000,5.7,387.2,33.8,0,1.2
510000,320000,5.1,301,25.8,0,0.2
512000,120000,5.8,402,13.1,0,6.8
512000,122000,5.8,402,13.1,8.2,6.8
512000,124000,2.9,201,6.6,0,3.4
512000,126000,4.9,175.7,5.7,2,11.4
512000,128000,6.5,234.2,7.6,2,15.2
512000,130000,9.3,342.8,12.5,0,20.6
512000,132000,8.4,343.6,13,16.2,23.7
512000,134000,7.6,483.9,20.9,26.1,27.5
512000,136000,7.2,323.1,9.2,4.8,52.3
512000,138000,6,167.9,4,10.7,11.6
512000,140000,5,224.1,8.5,11.5,11.1
512000,142000,0.5,56.1,2.9,0,1.7
512000,144000,0,0,0,0,0
512000,146000,0.5,56.1,2.9,0,1.7
512000,148000,0.5,56.1,2.9,0,1.7
512000,150000,0.5,56.1,2.9,0,1.7
512000,152000,0,0,0,0,0
512000,154000,0,0,0,0,0
512000,156000,0,0,0,0,0
512000,158000,0,0,0,0,0
512000,160000,0,0,0,0,0
512000,162000,38,1543.6,63.7,43.6,17.4
512000,164000,0,0,0,0,0
512000,166000,0,0,0,0,0
512000,168000,0,0,0,0,0
512000,170000,9,581,10.5,456.8,0
512000,172000,0,0,0,0,0
512000,174000,0,0,0,0,0
512000,176000,4.5,90.8,4.8,0.8,4
512000,178000,0,0,0,0,0
512000,180000,0,0,0,0,0
512000,182000,0,0,0,0,0
512000,184000,0,0,0,0,0
512000,186000,0,0,0,0,0
512000,188000,0,0,0,0,0
512000,190000,5.3,167.9,1.8,34.2,6
512000,192000,0,0,0,0,0
512000,194000,1.3,46.4,3.1,2.6,0.1
512000,196000,1.9,69.5,4.6,3.9,0.2
512000,198000,2.4,269.7,12.7,0,0.2
512000,200000,1.4,79,5.7,1.3,2.2
512000,202000,1.4,79,5.7,1.3,2.2
512000,204000,1.4,79,5.7,1.3,2.2
512000,206000,1.1,184.6,14.1,1.5,0.1
512000,208000,1.1,184.6,14.1,1.5,0.1
512000,210000,3.4,291.5,24.6,3.3,2.8
512000,212000,0.9,69.2,4.2,1.6,3.9
512000,214000,0,0,0,0,0
512000,216000,2.1,401.7,28.6,1.2,6.5
512000,218000,1.6,467.2,33.9,1.1,2.1
512000,220000,0.4,60.8,4.4,0.1,0.8
512000,222000,6.4,698.9,54.7,1.2,16.4
512000,224000,3.2,470,37.3,1.3,15.7
512000,226000,4.4,827,65.6,8.1,67
512000,228000,3.6,401.5,32.4,31.2,12.3
512000,230000,4.6,221.8,20.4,0,1.8
512000,232000,3.3,172.8,16,0,1.3
512000,234000,3.8,147,13.2,0,1.4
512000,236000,11.7,427.4,36.3,0.5,2
512000,238000,1.2,58.5,7.3,0,0
512000,240000,3.8,241.2,22.3,0.6,1.7
512000,242000,4.4,322.3,28.8,0.2,1.3
512000,244000,5.2,315.2,26.9,2.1,0.8
512000,246000,8.9,287.8,25.9,2.1,1.2
512000,248000,10.7,272.2,27.9,0,1.6
512000,250000,7.3,359.9,33.1,0,9.2
512000,252000,6,419.5,38,0,15.2
512000,254000,6.9,973.1,79.3,14.5,6.6
512000,256000,5.4,562,48.7,5,10.5
512000,258000,2.5,406.7,35.3,1.7,17.6
512000,260000,1.9,305,26.5,1.3,13.2
512000,262000,4.2,382,28.5,0.9,2.7
512000,264000,4.2,382,28.5,3.5,2.7
512000,266000,1.9,175.6,14.4,0,0.9
512000,268000,1.7,160.2,14.6,0,0.5
512000,270000,3.8,418.4,40.5,0.4,1.8
512000,272000,4.1,602.8,55.5,0.2,2.5
512000,274000,2.5,393.3,37.6,2.8,1.5
512000,276000,2.5,469.7,43.8,11.3,1.8
512000,278000,2,431.4,39.5,0,0
512000,280000,0.5,107.8,9.9,0,0
512000,282000,3,289,22.5,0,1
512000,284000,4,357.6,28.5,1.1,3.3
512000,286000,2,137.1,11.9,2.1,4.6
512000,288000,4,402.5,29.8,2.7,9.6
512000,290000,4,778,49.9,26.1,2.4
512000,292000,0,0,0,0,0
512000,294000,1.8,433.5,25,0,2
512000,296000,2.3,372,31.1,0,2.4
512000,298000,2.3,372,31.1,0,2.4
512000,300000,2.8,370.3,33.1,3,1.6
512000,302000,0.6,83.6,9,0,0
512000,304000,3.5,413.7,40.7,0,0
512000,306000,4.3,308,31.1,6.1,0
512000,308000,6.9,299.4,32.4,6.6,0
512000,310000,4.4,230.5,22.8,0,0.2
512000,312000,6.3,433.2,43.1,0.2,0.1
512000,314000,5,462.7,44.6,0.6,0.1
512000,316000,5.7,468,43.2,0.3,1.2
512000,318000,5.1,301,25.8,0,0.2
512000,320000,5.1,301,25.8,0,0.2
514000,120000,5.7,400.9,12.1,8.2,12.3
514000,122000,5.8,402,13.1,0,6.8
514000,124000,1.4,100.5,3.3,0,1.7
514000,126000,9.4,428.6,16.6,7.6,37.6
514000,128000,8,331.4,12.1,4.8,26.4
514000,130000,6.2,300.9,12,0,27.1
514000,132000,6,346.2,14.6,0,33.1
514000,134000,4.5,259.6,11,0,24.8
514000,136000,6.2,384.3,13.9,17.4,61.1
514000,138000,3.2,211.2,6.6,0,44.6
514000,140000,5.3,372.9,12.8,0,68.5
514000,142000,2.6,170.2,5.8,0,11.2
514000,144000,0,0,0,0,0
514000,146000,6,334.1,12.8,0,22.1
514000,148000,34,1965.6,78.9,66.3,150.1
514000,150000,0,0,0,0,0
514000,152000,0,0,0,0,0
514000,154000,0,0,0,0,0
514000,156000,17,686.4,25.9,27.7,29.9
514000,158000,0,0,0,0,0
514000,160000,0,0,0,0,0
514000,162000,0,0,0,0,0
514000,164000,0,0,0,0,0
514000,166000,0,0,0,0,0
514000,168000,0,0,0,0,0
514000,170000,0,0,0,0,0
514000,172000,0,0,0,0,0
514000,174000,0,0,0,0,0
514000,176000,0,0,0,0,0
514000,178000,0,0,0,0,0
514000,180000,0,0,0,0,0
514000,182000,0,0,0,0,0
514000,184000,0,0,0,0,0
514000,186000,0,0,0,0,0
514000,188000,0,0,0,0,0
514000,190000,0,0,0,0,0
514000,192000,0,0,0,0,0
514000,194000,0.6,23.2,1.5,1.3,0.1
514000,196000,2.2,203,10,1.3,0.2
514000,198000,2.4,269.7,12.7,0,0.2
514000,200000,3,258.9,14.2,1.3,2.3
514000,202000,0,0,0,0,0
514000,204000,4,183.1,19.5,0,0
514000,206000,0,0,0,0,0
514000,208000,0,0,0,0,0
514000,210000,3.4,341.9,23.5,1.5,13.4
514000,212000,8.9,484.6,46.5,1.1,17.7
514000,214000,0.9,51.3,3.2,0.3,4.9
514000,216000,3.5,205,12.8,1.3,19.7
514000,218000,4,688.2,51.7,0.7,2.9
514000,220000,2.3,354.5,26.2,0.4,3.2
514000,222000,1.8,243.2,17.7,0.3,3.3
514000,224000,1.8,243.2,17.7,0.3,3.3
514000,226000,2.4,352.5,28,1,11.8
514000,228000,3.2,470,37.3,1.3,15.7
514000,230000,2.3,224.2,21.6,0,1.2
514000,232000,4.1,247.5,23.2,0,1.7
514000,234000,2.5,98,8.8,0,0.9
514000,236000,14.9,530.9,43.5,0.5,2.6
