SQUARE,YEAR,ID,BROAD_HABITAT,BROAD_HABITAT_NAME,AREA,LAND_CLASS90,COUNTRY,COUNTY,EZ_DESC_07
RLHVZO,1978,5179,13,Standing Open Waters and Canals,14587.96964,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5180,21,Littoral Sediment,70786.37996,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5181,10,Dwarf Shrub Heath,3300.298696,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5182,10,Dwarf Shrub Heath,62370.12864,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5183,16,Inland Rock,5074.736152,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5184,16,Inland Rock,7678.028005,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5185,16,Inland Rock,8148.694293,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5186,10,Dwarf Shrub Heath,79373.17481,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5187,16,Inland Rock,8803.226584,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5188,9,Bracken,3758.490665,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5189,9,Bracken,2873.413541,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5190,9,Bracken,4086.368861,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5191,12,Bog,90078.16004,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5192,21,Littoral Sediment,7381.360394,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5193,21,Littoral Sediment,2391.001889,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5194,21,Littoral Sediment,9337.256244,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5195,10,Dwarf Shrub Heath,3704.173447,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5196,22,Sea,448392.0337,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5197,22,Sea,7776.255415,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5435,16,Inland Rock,9827.169788,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5198,13,Standing Open Waters and Canals,76409.03888,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5199,38,(ph) Blanket Bog,101540.7617,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5200,13,Standing Open Waters and Canals,1153.183742,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5201,13,Standing Open Waters and Canals,577.9117591,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5202,13,Standing Open Waters and Canals,819.3484603,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5203,13,Standing Open Waters and Canals,563.2578747,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5204,13,Standing Open Waters and Canals,588.8695203,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5205,13,Standing Open Waters and Canals,594.0172568,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5206,13,Standing Open Waters and Canals,864.0980769,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5207,13,Standing Open Waters and Canals,980.1272445,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5208,13,Standing Open Waters and Canals,549.1349,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5209,13,Standing Open Waters and Canals,485.7734693,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5210,13,Standing Open Waters and Canals,630.9789242,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5211,13,Standing Open Waters and Canals,570.5211058,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5212,13,Standing Open Waters and Canals,565.5068477,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5213,13,Standing Open Waters and Canals,733.9861079,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5214,13,Standing Open Waters and Canals,518.907635,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5215,13,Standing Open Waters and Canals,419.2439735,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5216,13,Standing Open Waters and Canals,379.775476,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5217,38,(ph) Blanket Bog,136497.1331,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5218,13,Standing Open Waters and Canals,41099.67513,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5219,13,Standing Open Waters and Canals,62640.35523,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5220,38,(ph) Blanket Bog,226125.8542,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5221,13,Standing Open Waters and Canals,10528.8752,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5222,13,Standing Open Waters and Canals,40195.50278,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5223,38,(ph) Blanket Bog,175611.3438,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5224,38,(ph) Blanket Bog,64392.78594,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5225,11,"Fen, Marsh, Swamp",27780.06684,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
CIPHOQ,1978,5226,38,(ph) Blanket Bog,26184.86487,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5227,9,Bracken,16644.57046,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5228,16,Inland Rock,5952.17904,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5229,9,Bracken,7389.755834,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5230,10,Dwarf Shrub Heath,22237.71443,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5231,12,Bog,25191.58944,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5232,9,Bracken,7932.688009,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5233,16,Inland Rock,6713.670427,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5234,16,Inland Rock,13597.13076,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5235,9,Bracken,6807.296279,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5236,10,Dwarf Shrub Heath,63807.64445,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5237,12,Bog,28831.72012,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5238,21,Littoral Sediment,67826.16147,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5239,22,Sea,45571.54498,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5240,22,Sea,761.7592288,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5241,22,Sea,680.5253791,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5242,22,Sea,772.6343344,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5243,22,Sea,761.3109138,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5244,22,Sea,2414.665126,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5245,22,Sea,10505.64181,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5246,22,Sea,133330.0415,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5247,9,Bracken,11284.16883,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5248,1,Broadleaved Mixed and Yew Woodland,16842.03779,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5249,10,Dwarf Shrub Heath,60592.0683,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5250,16,Inland Rock,21019.20191,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5251,16,Inland Rock,15908.84598,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5252,10,Dwarf Shrub Heath,22487.99382,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5253,10,Dwarf Shrub Heath,12143.74841,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5254,12,Bog,19510.91008,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5255,10,Dwarf Shrub Heath,25441.70849,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5256,16,Inland Rock,5671.014514,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5257,10,Dwarf Shrub Heath,67145.66375,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5258,16,Inland Rock,4768.592772,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5259,16,Inland Rock,3183.997856,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5260,38,(ph) Blanket Bog,19549.16917,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5261,16,Inland Rock,7138.663152,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5262,16,Inland Rock,3499.67728,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5263,16,Inland Rock,8085.692114,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5264,10,Dwarf Shrub Heath,166258.1088,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5265,1,Broadleaved Mixed and Yew Woodland,14018.0604,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5266,10,Dwarf Shrub Heath,21436.94796,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
EJIUFP,1978,5267,16,Inland Rock,6284.484624,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5009,13,Standing Open Waters and Canals,649.5471766,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5010,13,Standing Open Waters and Canals,1759.324218,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5011,13,Standing Open Waters and Canals,1158.385122,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5012,13,Standing Open Waters and Canals,438.3922319,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5013,13,Standing Open Waters and Canals,1568.443992,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5014,13,Standing Open Waters and Canals,426.8768655,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5015,13,Standing Open Waters and Canals,1316.954605,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5016,13,Standing Open Waters and Canals,745.0135794,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5017,13,Standing Open Waters and Canals,542.4622655,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5018,13,Standing Open Waters and Canals,1866.979138,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5019,13,Standing Open Waters and Canals,694.9516261,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5268,38,(ph) Blanket Bog,177295.193,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5269,13,Standing Open Waters and Canals,4779.378041,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5270,13,Standing Open Waters and Canals,430.7471099,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5271,13,Standing Open Waters and Canals,405.5010658,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5272,13,Standing Open Waters and Canals,404.1608759,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5273,13,Standing Open Waters and Canals,1516.552718,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5274,13,Standing Open Waters and Canals,1599.755068,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5275,13,Standing Open Waters and Canals,5531.40017,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5276,13,Standing Open Waters and Canals,1060.756986,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5277,13,Standing Open Waters and Canals,1374.705875,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5278,13,Standing Open Waters and Canals,666.0400867,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5279,13,Standing Open Waters and Canals,496.6471598,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5280,13,Standing Open Waters and Canals,463.3474489,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5281,13,Standing Open Waters and Canals,1607.714716,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5282,13,Standing Open Waters and Canals,909.7218687,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5283,13,Standing Open Waters and Canals,627.5817661,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5284,13,Standing Open Waters and Canals,1574.547333,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5285,13,Standing Open Waters and Canals,431.556724,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5286,13,Standing Open Waters and Canals,421.928089,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5287,38,(ph) Blanket Bog,279030.3888,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5288,13,Standing Open Waters and Canals,462.1469256,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5289,13,Standing Open Waters and Canals,1856.579256,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5290,13,Standing Open Waters and Canals,2697.137125,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5291,13,Standing Open Waters and Canals,2355.399446,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5292,13,Standing Open Waters and Canals,499.4534921,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5293,13,Standing Open Waters and Canals,470.0141657,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5294,13,Standing Open Waters and Canals,524.4508139,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5295,13,Standing Open Waters and Canals,392.4820661,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5296,13,Standing Open Waters and Canals,951.0679498,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5297,38,(ph) Blanket Bog,292433.8718,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5298,13,Standing Open Waters and Canals,440.9506293,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5299,13,Standing Open Waters and Canals,3480.983077,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5300,13,Standing Open Waters and Canals,867.039326,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5301,13,Standing Open Waters and Canals,646.4309593,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5302,13,Standing Open Waters and Canals,2412.413494,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5303,13,Standing Open Waters and Canals,870.2507894,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5304,13,Standing Open Waters and Canals,590.6152804,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5305,13,Standing Open Waters and Canals,782.1714889,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5306,38,(ph) Blanket Bog,172028.0719,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5418,13,Standing Open Waters and Canals,482.3569092,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5419,13,Standing Open Waters and Canals,453.1634928,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5420,13,Standing Open Waters and Canals,488.8720689,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5421,13,Standing Open Waters and Canals,1289.646585,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5422,13,Standing Open Waters and Canals,1026.574255,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5423,13,Standing Open Waters and Canals,277.5361834,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5424,13,Standing Open Waters and Canals,589.2554039,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5425,13,Standing Open Waters and Canals,406.6253803,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5426,13,Standing Open Waters and Canals,10404.06163,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5427,13,Standing Open Waters and Canals,718.303469,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5428,13,Standing Open Waters and Canals,449.9969703,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5429,13,Standing Open Waters and Canals,635.1763036,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5430,13,Standing Open Waters and Canals,1787.825309,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5431,13,Standing Open Waters and Canals,462.6663945,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5432,13,Standing Open Waters and Canals,2804.21402,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QVCPLP,1978,5433,13,Standing Open Waters and Canals,1168.239933,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5409,13,Standing Open Waters and Canals,44379.3345,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5410,13,Standing Open Waters and Canals,5925.82899,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5411,38,(ph) Blanket Bog,54281.01134,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5412,16,Inland Rock,22370.7866,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5413,16,Inland Rock,14118.4747,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5414,16,Inland Rock,8733.947274,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5415,10,Dwarf Shrub Heath,141071.5118,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5416,12,Bog,140812.7,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KUWSSI,1978,5417,2,Coniferous Woodland,568307.9048,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
JBQWJT,1978,5404,12,Bog,50209.81709,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
JBQWJT,1978,5405,12,Bog,32151.53362,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
JBQWJT,1978,5406,38,(ph) Blanket Bog,6557.513561,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
JBQWJT,1978,5407,38,(ph) Blanket Bog,421609.7148,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
JBQWJT,1978,5408,38,(ph) Blanket Bog,489470.021,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5380,18,Supra-littoral Rock,80.70360974,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5381,18,Supra-littoral Rock,113.1200995,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5382,18,Supra-littoral Rock,17123.91523,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5383,18,Supra-littoral Rock,219.1769589,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5384,22,Sea,9599.535272,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5385,21,Littoral Sediment,40752.18903,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5386,18,Supra-littoral Rock,155.546782,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5387,18,Supra-littoral Rock,247.0417261,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5388,18,Supra-littoral Rock,313.2486549,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
TZYVRC,1978,5389,21,Littoral Sediment,991.7483056,31,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
